,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,post_release_bugs,pre_release_bugs,authors,churn_metric,change_metric
1872,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,39,4,8,7,0,27,5,6,6,0,0,0,0,0,0,3.38,0,0,0,0,0,0,1,1,1
1873,1,1,1,1,6,0,5,1,1,4,1,26,26,22,5,26,0,0,7,19,260,32,172,73,83,63,83,119,62,57,3,3,5,1,2,0.37,36,36,40,26,0,3,21,1,3
1874,3,3,3,1,22,1,13,8,1,3,1,3,3,0,0,3,0,0,0,3,105,9,54,22,27,42,27,38,21,17,3,3,4,1,2,0.78,9,9,10,3,1,1,28,1,14
1875,2,2,2,1,14,0,11,2,1,1,1,43,43,42,9,43,37,5,0,1,772,71,526,130,328,175,208,330,119,211,15,7,15,10,4,0.33,111,95,114,63,8,19,87,1,95
1876,2,2,2,1,16,0,12,3,3,0,1,50,48,50,25,50,31,14,0,5,1046,107,704,214,437,246,317,458,185,273,15,15,19,8,5,0.35,130,130,140,79,19,15,115,1,115
1877,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,32,3,7,6,0,22,4,5,5,0,0,0,0,0,0,3.14,0,0,0,0,0,0,1,3,1
1878,1,1,1,1,3,0,3,0,1,0,1,1,1,1,0,1,0,0,0,1,33,5,8,5,2,20,4,6,5,1,1,1,1,1,0,2.5,1,1,1,1,0,0,2,6,2
1879,1,1,1,1,9,0,6,3,1,10,2,13,13,3,2,13,0,1,0,12,208,23,111,57,47,74,56,75,47,28,3,3,3,1,2,0.67,16,16,16,13,0,0,18,1,3
1880,2,2,2,1,14,1,11,1,2,0,1,12,12,12,5,12,9,1,1,1,246,33,169,60,93,45,78,119,61,58,9,9,9,1,2,0.27,31,31,32,12,1,3,17,1,17
1881,2,2,2,1,19,0,12,5,2,2,8,34,34,32,1,34,9,10,2,13,801,65,478,139,313,267,225,312,121,191,9,9,11,5,4,0.56,83,81,95,47,5,7,41,1,38
1882,5,5,6,1,36,1,26,7,4,2,3,35,33,33,56,35,10,17,0,8,1473,119,1052,269,723,320,503,687,223,464,34,34,47,11,7,0.3,188,183,229,47,13,19,109,1,97
1883,2,2,2,1,16,0,12,4,3,1,9,13,13,12,8,13,6,1,0,6,340,33,223,90,120,84,104,143,72,71,4,4,4,3,2,0.38,30,30,31,19,1,1,8,1,8
1884,5,5,6,1,40,2,26,12,1,3,7,17,17,14,26,17,5,10,0,2,871,73,516,162,335,290,265,354,140,214,29,29,37,1,5,0.56,87,87,115,17,9,12,68,1,62
1885,1,1,1,1,3,0,3,0,2,2,0,10,10,8,4,10,0,0,0,10,76,12,44,17,15,22,19,31,17,14,1,1,1,1,0,0.5,10,10,10,10,0,0,3,5,2
1886,1,1,1,1,3,0,3,0,1,0,0,3,3,3,2,3,0,0,0,3,46,6,15,7,4,25,7,11,7,4,1,1,1,1,0,1.67,3,3,3,3,0,0,4,1,2
1887,1,1,1,1,15,1,10,3,1,0,0,10,10,10,30,10,1,0,0,9,269,31,178,83,85,60,111,123,81,42,2,2,2,1,1,0.34,11,11,11,10,1,3,46,1,50
1888,2,2,2,1,16,0,12,3,14,23,8,156,156,133,70,156,36,33,2,85,3240,331,2304,765,1376,639,1064,1494,649,845,34,34,36,5,4,0.28,408,404,429,194,33,53,359,1,318
1889,1,1,1,1,1,0,1,0,1,1,1,3,3,2,0,3,0,0,0,3,42,7,14,11,2,21,6,10,9,1,1,1,1,1,0,1.5,3,3,3,3,7,1,12,4,13
1890,1,1,1,1,4,0,2,2,2,2,2,7,5,5,3,7,2,0,0,5,100,12,43,28,9,45,19,25,18,7,1,1,1,1,0,1.05,7,7,7,7,1,1,9,4,3
1891,0,0,0,0,0,0,0,0,1,0,0,0,8,8,0,8,0,0,0,8,86,11,16,15,0,59,12,13,13,0,0,0,0,0,0,3.69,0,0,0,0,2,2,16,1,14
1892,3,3,3,1,23,1,17,5,8,5,7,48,48,43,9,48,16,8,2,22,1312,104,877,264,582,343,416,580,235,345,19,19,19,15,4,0.39,150,148,164,76,9,13,77,1,79
1893,5,5,5,1,43,2,37,3,1,2,2,26,26,24,13,26,2,12,0,12,1286,102,1072,328,770,124,525,652,229,423,23,23,32,6,5,0.12,135,135,155,42,9,18,119,1,98
1894,2,2,2,1,13,0,10,2,2,0,1,14,14,14,10,14,11,1,0,2,286,33,179,48,105,74,84,120,47,73,14,14,17,1,3,0.41,36,36,41,14,2,4,35,1,30
1895,1,1,1,1,7,0,7,0,2,2,0,3,3,1,0,3,0,1,0,2,54,4,32,21,8,18,14,18,15,3,1,1,1,1,0,0.56,3,3,3,3,0,5,22,1,0
1896,2,2,2,1,13,0,8,5,1,7,3,7,7,0,0,7,1,0,0,6,138,12,73,30,36,53,34,51,28,23,4,4,6,3,2,0.73,15,15,18,9,0,0,8,1,8
1897,2,2,2,1,13,0,10,2,5,4,4,36,36,32,23,36,15,10,0,11,682,72,469,166,277,151,234,340,153,187,14,14,16,7,4,0.32,100,100,105,57,6,5,53,1,52
1898,3,3,3,2,10,0,10,0,1,0,0,4,4,4,2,4,0,0,0,4,83,10,52,18,26,21,22,34,14,20,7,7,8,7,2,0.4,12,12,13,10,1,1,3,9,3
1899,1,1,1,1,4,0,3,1,1,0,0,11,11,11,1,11,0,0,0,11,104,14,52,27,13,45,18,30,18,12,1,1,1,1,0,0.87,11,11,11,11,1,1,15,1,12
1900,0,0,0,0,0,0,0,0,1,0,0,0,8,8,0,8,0,0,0,8,67,9,14,13,0,44,11,12,12,0,0,0,0,0,0,3.14,0,0,0,0,0,0,5,1,4
1901,1,1,1,1,3,0,3,0,1,0,1,2,2,2,0,2,0,0,0,2,38,6,11,6,3,21,5,8,6,2,1,1,1,1,0,1.91,2,2,2,2,0,0,4,1,2
1902,1,1,1,1,7,0,3,4,1,0,0,8,8,8,0,8,0,0,0,8,100,10,38,21,8,56,13,22,14,8,1,1,1,1,0,1.47,8,8,8,8,0,1,10,1,8
1903,1,1,1,1,4,0,4,0,1,0,0,3,3,3,2,3,0,0,0,3,49,6,22,12,5,21,10,15,10,5,2,2,2,1,1,0.95,4,4,4,3,0,1,2,4,2
1904,1,1,1,1,10,0,7,2,1,0,0,19,19,19,5,19,2,0,0,17,288,31,179,69,92,88,83,114,51,63,8,8,10,1,3,0.49,29,29,33,19,2,3,25,1,24
1905,0,0,0,0,0,0,0,0,1,0,0,0,7,7,0,7,3,0,0,4,76,9,14,13,0,53,11,12,12,0,0,0,0,0,0,3.79,0,0,0,0,0,1,12,1,0
1906,1,1,1,1,10,0,6,3,2,1,1,20,20,19,5,20,5,2,0,13,304,35,165,61,80,106,72,107,54,53,5,5,6,1,3,0.64,31,31,32,20,2,1,27,1,26
1907,1,1,1,1,3,0,3,0,1,0,6,3,3,3,0,3,0,0,0,3,53,8,24,17,9,21,12,16,13,3,1,1,1,1,0,0.88,3,3,3,3,1,1,9,1,4
1908,1,1,1,1,5,0,4,0,1,0,0,19,19,19,2,19,1,0,0,18,166,22,102,40,40,54,37,59,27,32,2,2,4,1,1,0.53,21,21,23,19,1,1,15,1,13
1909,1,1,1,1,4,0,3,1,1,0,0,11,11,11,1,11,0,0,0,11,110,14,52,27,13,52,18,30,18,12,1,1,1,1,0,1,11,11,11,11,0,0,12,1,10
1910,4,4,4,3,15,0,15,0,1,0,0,4,4,4,3,4,0,0,0,4,108,10,76,29,41,22,36,52,23,29,10,10,11,10,2,0.29,18,18,19,13,2,2,7,1,7
1911,1,1,2,1,11,1,8,1,2,1,0,8,8,7,4,8,0,0,0,8,148,21,91,45,46,37,49,64,38,26,7,7,9,1,2,0.41,14,14,16,8,1,5,22,1,20
1912,3,3,3,1,15,0,13,2,4,0,2,16,17,17,9,17,4,0,0,13,397,30,273,103,152,94,140,199,94,105,7,7,7,1,2,0.34,48,48,48,16,4,4,17,4,17
1913,1,1,1,1,8,0,6,1,1,1,1,6,6,5,2,6,1,1,0,4,104,15,53,27,21,36,27,37,24,13,3,3,3,1,2,0.68,9,9,10,6,2,3,17,4,20
1914,1,1,1,1,3,0,3,0,1,0,1,3,3,3,0,3,0,0,0,3,45,8,17,10,4,20,8,12,9,3,1,1,1,1,0,1.18,3,3,3,3,0,1,1,3,1
1915,3,3,3,2,24,0,20,4,3,2,4,22,22,20,27,22,5,7,0,10,741,52,515,126,361,176,258,344,117,227,13,13,14,7,5,0.34,77,77,78,50,7,2,16,4,17
1916,2,2,2,1,11,0,9,1,3,0,1,15,15,15,9,15,1,2,0,12,270,34,183,73,101,53,76,118,66,52,7,7,8,1,3,0.29,32,32,33,15,1,1,12,1,12
1917,1,1,1,1,6,0,5,1,2,1,0,2,64,63,0,64,2,0,0,62,554,68,147,139,6,339,107,111,109,2,1,1,1,1,0,2.31,2,2,2,2,2,7,65,1,70
1918,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,0,0,0,2,48,3,8,7,0,37,5,6,6,0,0,0,0,0,0,4.62,0,0,0,0,0,1,1,4,2
1919,0,0,0,0,0,0,0,0,2,0,0,0,22,22,0,22,1,0,0,21,182,24,34,32,0,124,29,31,31,0,0,0,0,0,0,3.65,0,0,0,0,2,2,22,1,22
1920,1,1,1,1,5,0,3,2,1,0,0,3,3,3,1,3,0,0,0,3,48,6,16,8,4,26,8,12,8,4,1,1,1,1,0,1.62,3,3,3,3,0,0,4,1,2
1921,1,1,1,1,5,0,4,0,1,0,0,4,4,4,3,4,0,0,0,4,57,7,27,14,8,23,15,20,12,8,1,1,1,1,0,0.85,4,4,4,4,0,2,9,1,9
1922,1,1,1,1,5,0,4,1,1,0,0,8,8,8,4,8,0,0,0,8,93,12,47,22,14,34,23,34,20,14,2,2,2,1,1,0.72,10,10,10,8,0,0,6,1,7
1923,7,7,7,3,35,6,27,2,1,0,1,1,1,1,1,1,0,0,0,1,72,11,39,17,20,22,18,26,14,12,7,7,7,3,2,0.56,7,7,7,3,1,1,10,1,1
1924,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,43,4,8,7,0,31,5,6,6,0,0,0,0,0,0,3.88,0,0,0,0,0,0,5,1,2
1925,3,3,3,1,22,1,16,5,2,0,3,25,25,25,10,25,21,2,0,2,663,65,451,143,283,155,222,307,129,178,14,14,16,7,4,0.34,82,82,93,42,6,3,51,1,54
1926,2,2,2,1,13,0,11,1,4,0,5,17,17,17,13,17,8,4,0,5,321,31,220,84,124,70,113,153,79,74,5,5,5,1,2,0.32,36,36,40,17,2,3,21,1,21
1927,2,2,2,1,15,0,13,1,7,0,1,23,21,23,26,23,9,1,0,13,550,53,390,132,237,107,196,252,114,138,11,11,12,8,3,0.27,52,51,54,36,0,2,25,4,26
1928,1,1,1,1,4,0,4,0,1,0,0,1,1,1,0,1,0,0,0,1,36,3,13,10,1,20,7,9,8,1,1,1,1,1,0,1.54,1,1,1,1,0,0,1,1,1
1929,3,3,3,1,21,1,16,3,3,9,3,122,122,113,26,122,13,27,0,82,3026,297,2270,702,1429,512,978,1404,542,862,24,24,33,7,5,0.23,392,384,429,176,36,26,182,1,175
1930,2,2,2,1,10,0,9,0,2,6,0,7,7,1,0,7,5,0,0,2,107,9,74,29,41,24,35,50,27,23,4,4,4,4,2,0.32,14,14,17,10,0,1,11,1,11
1931,1,1,1,1,8,0,7,1,6,1,1,76,72,75,27,76,29,8,1,38,906,97,689,266,339,122,291,438,207,231,12,12,15,8,4,0.18,142,139,148,92,9,6,65,1,71
1932,3,3,3,1,16,0,14,2,3,0,0,24,24,24,5,24,17,4,0,3,450,32,347,103,211,71,149,232,106,126,8,8,8,4,4,0.2,74,74,75,31,7,6,42,1,42
1933,2,2,2,1,20,0,16,4,1,3,0,6,6,3,2,6,1,2,0,3,181,11,123,53,67,48,70,89,44,45,4,4,4,4,3,0.39,16,16,16,9,0,1,8,1,8
1934,2,2,2,1,14,0,11,3,3,0,4,12,12,12,11,12,8,1,0,3,255,25,166,67,94,64,81,109,56,53,3,3,4,1,2,0.39,25,25,26,12,0,1,11,2,11
1935,1,1,2,1,10,1,8,1,2,0,0,14,14,14,4,14,11,1,0,2,234,42,146,66,67,46,63,92,43,49,4,4,4,3,2,0.32,27,27,29,20,0,0,2,1,5
1936,1,1,1,1,6,0,5,0,2,1,1,18,28,27,10,28,24,0,0,4,266,41,144,75,56,81,74,103,58,45,5,5,5,4,2,0.56,27,27,29,23,0,0,5,1,5
1937,1,1,1,1,11,0,7,4,1,0,0,15,15,15,2,15,13,2,0,0,226,21,123,36,65,82,53,86,35,51,3,3,4,3,2,0.67,27,27,29,17,3,3,10,1,11
1938,1,1,1,1,10,0,3,6,1,0,0,5,5,5,3,5,0,0,0,5,82,6,24,11,7,52,11,17,10,7,1,1,1,1,0,2.17,5,5,5,5,0,0,2,3,2
1939,1,1,1,1,4,0,4,0,1,1,0,48,48,47,57,48,0,0,0,48,407,71,302,138,117,34,156,222,136,86,2,2,2,1,1,0.11,59,59,59,48,0,1,29,1,26
1940,0,0,0,0,0,0,0,0,1,0,0,0,14,14,0,14,3,0,0,11,123,17,20,19,0,86,17,18,18,0,0,0,0,0,0,4.3,0,0,0,0,1,1,8,1,7
1941,1,1,1,1,14,0,13,0,5,0,1,9,9,9,10,9,0,0,3,6,174,14,141,58,74,19,79,97,58,39,5,5,5,1,1,0.13,17,17,17,9,4,4,16,5,16
1942,1,1,1,1,9,0,9,0,5,1,1,12,12,11,5,12,1,2,1,8,161,14,124,57,58,23,65,84,50,34,2,2,2,1,1,0.19,17,17,17,12,1,1,6,1,6
1943,1,1,1,1,10,0,10,0,1,0,0,2,2,2,3,2,1,0,1,0,59,6,36,23,13,17,24,28,20,8,2,2,2,1,1,0.47,3,3,3,2,0,0,3,1,3
1944,2,2,2,1,11,0,10,1,1,0,0,3,3,3,1,3,2,1,0,0,70,9,41,24,21,21,26,32,22,10,4,4,4,1,1,0.51,6,6,6,3,0,0,6,1,6
1945,8,8,10,1,33,2,27,3,1,2,1,2,2,0,0,2,1,1,0,0,116,12,81,35,43,23,49,66,34,32,12,12,13,1,3,0.28,17,17,21,2,0,2,12,1,6
1946,1,1,1,1,5,0,5,0,1,0,1,6,6,6,3,6,1,1,1,3,82,11,54,31,17,17,33,41,26,15,2,2,2,1,1,0.31,7,7,7,6,1,1,5,1,5
1947,1,1,2,1,7,0,6,0,1,2,0,18,18,16,3,18,15,3,0,0,207,22,154,63,75,34,86,119,64,55,11,11,13,8,3,0.22,33,33,38,28,3,4,13,2,13
1948,1,1,1,1,13,0,12,0,3,2,5,13,13,11,5,13,0,7,0,6,270,28,224,130,122,19,153,175,117,58,5,5,9,1,1,0.08,21,21,25,13,4,2,18,4,18
1949,3,3,3,1,14,0,13,1,6,10,3,38,38,28,14,38,16,19,0,3,712,61,584,205,350,68,275,412,198,214,12,12,15,5,4,0.12,123,123,130,70,4,3,54,1,56
1950,1,1,1,1,6,0,6,0,1,8,0,11,9,3,6,11,6,1,0,4,136,16,90,39,49,30,47,66,34,32,4,4,4,4,2,0.33,20,20,20,14,0,0,3,1,3
1951,1,1,1,1,5,0,4,1,1,0,1,8,8,8,2,8,2,0,0,6,94,14,51,26,16,29,21,32,19,13,3,3,3,3,1,0.57,11,11,11,10,0,1,7,1,7
1952,2,2,3,1,25,1,13,10,1,11,1,12,12,1,0,12,1,4,0,7,390,40,181,73,112,169,92,123,62,61,10,10,15,3,2,0.93,30,30,36,14,0,1,15,2,15
1953,4,4,4,1,29,0,19,10,3,7,2,13,13,6,1,13,0,4,0,9,486,19,289,98,182,178,120,185,87,98,9,9,14,3,4,0.62,52,52,61,15,1,1,8,1,8
1954,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,2,0,0,0,61,6,15,14,0,40,9,10,10,0,0,0,0,0,0,2.67,0,0,0,0,0,0,7,1,3
1955,2,2,2,1,20,1,14,4,2,0,0,16,14,16,7,16,9,4,0,3,424,43,258,64,167,127,117,161,52,109,8,8,8,6,3,0.49,46,42,46,26,2,2,29,1,23
1956,1,1,1,1,3,0,3,0,1,0,0,19,19,19,2,19,1,0,0,18,139,23,91,55,19,25,26,46,31,15,1,1,1,1,0,0.27,19,19,19,19,1,4,18,1,15
1957,1,1,2,1,11,0,9,1,3,1,7,30,30,29,4,30,3,7,11,9,482,44,343,133,179,111,163,223,98,125,8,8,8,3,3,0.32,57,57,62,34,1,9,55,1,61
1958,1,1,1,1,4,0,4,0,1,0,0,6,6,6,0,6,0,0,0,6,70,9,44,23,12,22,17,26,16,10,2,2,2,1,1,0.5,8,8,8,6,0,2,3,1,3
1959,3,3,3,1,20,0,16,2,3,6,2,49,49,43,16,49,4,22,0,23,1228,102,909,311,571,217,477,648,267,381,13,13,16,6,3,0.24,154,154,160,58,3,5,54,9,54
1960,1,1,1,1,6,0,5,1,2,2,0,31,31,29,12,31,4,2,0,25,324,44,204,81,96,76,91,130,69,61,7,7,7,1,2,0.37,41,41,41,31,0,1,18,2,18
1961,2,2,2,1,8,0,7,0,1,0,1,19,19,19,4,19,0,0,0,19,251,26,169,58,79,58,83,124,52,72,4,4,4,4,2,0.34,41,41,42,36,0,0,3,2,3
1962,2,2,2,1,21,0,21,0,2,0,3,2,2,2,0,2,0,0,1,1,83,6,58,29,32,19,33,39,25,14,4,4,4,1,1,0.33,5,5,5,2,0,0,7,1,0
1963,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,0,0,0,2,45,5,7,6,0,33,4,5,5,0,0,0,0,0,0,4.71,0,0,0,0,0,0,1,1,1
1964,1,1,1,1,5,0,5,0,1,1,1,7,7,6,5,7,0,1,0,6,94,17,55,22,24,24,25,36,22,14,3,3,3,1,2,0.44,9,9,9,7,0,1,7,1,6
1965,1,1,1,1,1,0,1,0,1,1,1,10,10,9,0,10,1,0,0,9,49,6,22,15,4,21,7,18,15,3,1,1,1,1,0,0.95,10,10,10,10,1,3,6,1,5
1966,1,1,1,1,7,0,6,0,1,0,2,16,16,16,3,16,6,0,0,10,177,22,119,38,67,36,44,63,30,33,2,2,3,1,1,0.3,18,18,22,16,0,2,10,1,8
1967,3,3,3,1,23,2,18,2,1,1,1,10,10,9,5,10,4,5,0,1,313,39,221,80,142,56,120,155,70,85,11,10,11,4,4,0.25,33,32,33,15,3,4,37,1,32
1968,2,2,3,1,20,1,15,4,7,13,5,35,33,22,38,35,4,20,0,11,922,86,619,215,413,236,335,453,194,259,15,15,18,8,4,0.38,100,100,121,51,0,1,20,1,0
1969,1,1,1,1,1,0,1,0,5,1,1,8,4,7,9,8,1,1,0,6,72,9,33,20,7,30,8,15,11,4,1,1,1,1,0,0.91,8,8,8,8,1,1,6,1,6
1970,1,1,1,1,3,0,3,0,2,0,0,23,23,23,4,23,0,1,0,22,146,26,91,33,33,29,40,65,32,33,1,1,1,1,0,0.32,23,23,23,23,0,0,1,3,1
1971,1,1,3,1,15,1,9,4,1,0,0,6,6,6,7,6,0,0,0,6,131,14,74,28,48,43,39,50,24,26,5,5,12,4,1,0.58,11,11,19,9,5,2,17,4,17
1972,2,2,2,1,33,1,30,2,2,0,1,2,2,2,0,2,0,0,0,2,84,6,57,29,30,21,37,43,26,17,3,3,3,1,2,0.37,5,5,5,2,0,1,6,1,0
1973,1,1,1,1,3,0,2,0,1,0,1,3,3,3,0,3,0,0,0,3,45,6,16,11,2,23,3,7,6,1,1,1,1,1,0,1.44,3,3,3,3,0,0,1,3,1
1974,2,2,2,1,13,0,11,2,1,0,2,3,3,3,0,3,0,0,3,0,88,7,54,32,24,27,34,41,28,13,3,3,3,1,1,0.5,6,6,6,3,1,1,13,1,8
1975,1,1,1,1,6,0,5,1,2,0,2,31,31,31,4,31,14,8,0,9,280,33,183,56,87,64,72,119,53,66,5,5,5,4,2,0.35,46,46,48,34,0,0,8,2,12
1976,1,1,1,1,4,0,4,0,2,0,0,18,18,18,6,18,6,0,2,10,155,23,100,44,38,33,44,65,32,33,2,2,2,1,1,0.33,20,20,20,18,0,2,19,1,13
1977,1,1,1,1,8,0,6,1,1,0,2,10,10,10,5,10,3,0,1,6,153,19,101,49,44,45,57,72,39,33,3,3,3,1,1,0.45,14,14,14,10,0,1,19,1,13
1978,1,1,2,1,11,0,9,1,7,4,3,35,36,34,19,38,4,4,3,27,515,48,384,139,195,87,164,234,105,129,10,8,12,6,5,0.23,66,64,72,44,2,4,39,1,33
1979,1,1,1,1,11,0,7,3,1,2,4,17,17,15,5,17,1,1,0,15,281,28,175,68,87,83,92,123,52,71,4,4,6,1,2,0.47,28,28,31,17,0,6,32,1,24
1980,1,1,1,1,4,0,4,0,1,0,1,2,2,2,1,2,0,0,0,2,45,8,16,10,4,21,8,11,8,3,1,1,1,1,0,1.31,2,2,2,2,0,0,1,1,1
1981,2,2,2,1,13,0,6,6,1,0,0,7,18,18,1,18,1,0,3,14,212,22,69,33,26,121,37,51,30,21,4,4,4,4,2,1.75,14,14,14,10,0,1,19,1,14
1982,1,1,1,1,6,0,3,3,1,0,0,7,14,14,2,14,1,0,2,11,150,18,46,29,11,88,26,34,25,9,1,1,1,1,0,1.91,7,7,7,7,0,1,17,1,12
1983,1,1,1,1,5,0,4,0,2,0,0,17,17,17,6,17,2,0,0,15,162,27,98,38,41,41,52,73,36,37,2,2,2,1,1,0.42,19,19,19,17,0,2,12,1,9
1984,1,1,1,1,2,0,2,0,1,1,1,2,2,1,0,2,0,0,0,2,39,5,14,11,2,20,5,8,7,1,1,1,1,1,0,1.43,2,2,2,2,1,1,4,1,5
1985,2,2,2,1,15,0,10,5,2,0,1,17,17,17,7,17,14,2,0,1,363,31,216,93,121,116,115,152,79,73,7,7,7,4,3,0.54,34,34,37,26,8,1,39,9,40
1986,1,1,1,1,22,0,21,0,1,9,0,9,9,0,0,9,7,2,0,0,249,15,212,98,148,22,132,155,79,76,3,3,4,1,2,0.1,16,16,17,9,2,1,15,4,15
1987,3,3,4,1,24,1,21,1,1,17,0,17,17,0,0,17,15,2,0,0,487,39,401,143,249,49,188,254,103,151,9,9,20,5,3,0.12,57,57,74,21,7,7,37,1,41
1988,5,5,5,1,31,1,26,4,1,6,0,6,6,0,0,6,2,4,0,0,243,19,173,52,111,53,81,119,49,70,10,10,12,1,5,0.31,31,31,35,6,4,1,21,6,25
1989,3,3,3,1,30,2,20,7,1,7,0,7,7,0,0,7,5,2,0,0,249,25,155,54,101,70,77,103,40,63,6,6,6,4,2,0.45,24,24,26,12,3,2,19,5,19
1990,3,3,4,1,27,1,20,6,1,7,0,7,7,0,0,7,3,4,0,0,244,22,163,70,94,60,81,109,53,56,12,12,13,3,4,0.37,26,26,28,11,3,3,18,5,18
1991,3,3,3,1,27,1,21,4,3,13,0,24,24,11,18,24,19,5,0,0,768,63,584,192,379,127,300,393,148,245,15,15,16,9,4,0.22,89,89,94,32,3,3,32,8,34
1992,2,2,2,1,19,0,16,2,1,10,0,10,10,0,0,10,9,1,0,0,238,17,183,69,106,38,83,114,48,66,6,6,6,1,4,0.21,24,24,25,10,3,3,15,3,15
1993,3,3,4,1,29,1,23,5,1,15,0,15,15,0,0,15,8,7,0,0,508,33,373,163,249,104,175,223,121,102,10,10,13,4,3,0.28,56,56,68,20,8,2,59,1,61
1994,4,4,5,2,30,1,27,1,1,3,0,3,3,0,0,3,2,1,0,0,129,11,96,41,56,22,49,64,29,35,7,7,8,4,2,0.23,14,14,15,6,0,0,6,3,11
1995,4,4,4,2,26,1,22,3,1,15,2,15,15,0,0,15,10,5,0,0,463,34,363,130,227,67,168,241,105,136,17,17,17,9,4,0.18,61,61,73,35,4,1,24,7,28
1996,1,1,2,1,12,0,9,2,1,19,9,118,118,99,25,118,87,9,0,22,1773,169,1266,424,718,347,532,777,327,450,8,8,10,7,6,0.27,229,229,259,146,13,46,238,1,295
1997,1,1,1,1,12,0,9,2,5,2,2,105,103,103,25,105,66,9,2,28,1639,184,1084,389,636,379,478,689,317,372,11,11,12,6,4,0.35,185,185,195,120,10,19,147,1,134
1998,5,4,6,3,36,1,32,3,3,5,2,31,31,26,9,31,9,10,0,12,1302,78,1108,350,772,122,551,684,292,392,88,42,91,50,5,0.11,177,131,193,94,6,21,203,1,189
1999,1,1,1,1,6,0,6,0,56,75,13,532,540,465,133,540,286,55,47,152,4988,650,4126,1340,2222,225,2143,2880,1008,1872,11,11,15,6,4,0.05,689,689,705,550,5,10,107,1,91
2000,1,1,1,1,5,0,2,3,1,1,1,5,3,4,52,5,1,0,0,4,132,9,85,63,13,46,14,24,12,12,3,3,4,1,1,0.54,7,7,8,5,0,2,29,1,32
2001,2,2,3,1,20,1,15,4,2,4,1,61,61,57,10,61,21,13,2,25,1472,144,1016,299,672,321,480,660,256,404,15,13,23,8,3,0.32,179,172,204,82,9,28,128,1,114
2002,1,1,1,1,12,0,7,4,1,4,0,10,10,6,1,10,6,2,0,2,181,22,93,46,39,66,42,59,36,23,2,2,2,1,1,0.71,16,16,16,10,0,0,6,1,4
2003,2,2,3,1,21,1,15,5,5,7,5,52,54,47,16,54,11,27,0,16,1451,151,904,331,586,400,469,630,281,349,26,26,27,6,5,0.44,153,153,165,66,1,18,136,1,127
2004,2,2,3,1,16,0,15,0,3,12,21,31,31,19,7,31,8,15,0,8,654,66,560,255,367,29,284,388,223,165,9,9,12,3,4,0.05,92,90,97,37,7,4,61,1,67
2005,1,1,1,1,10,0,9,0,8,4,4,41,39,37,31,41,8,18,0,15,613,85,479,211,283,49,280,359,184,175,14,5,15,3,2,0.1,76,67,78,47,5,4,33,1,39
2006,3,3,4,1,19,1,14,3,1,3,1,10,10,7,10,10,9,1,0,0,289,34,186,72,115,69,94,127,60,67,7,7,12,1,4,0.37,30,30,42,10,0,4,15,1,12
2007,2,2,2,1,13,0,12,1,3,40,1,42,42,2,6,42,12,7,1,22,731,74,558,201,345,115,296,394,157,237,11,11,11,1,2,0.21,110,110,110,42,1,2,71,1,69
2008,1,1,1,1,4,0,4,0,2,0,0,4,9,9,3,9,7,0,0,2,95,14,40,25,9,41,23,29,22,7,1,1,2,1,0,1.02,4,4,5,4,0,1,9,1,5
2009,2,2,2,1,12,0,10,1,1,0,1,9,9,9,5,9,4,1,0,4,183,22,131,56,66,30,68,97,54,43,8,8,9,4,4,0.23,24,24,25,14,0,1,18,1,12
2010,3,3,3,1,17,2,14,0,1,3,2,3,3,0,0,3,0,0,0,3,94,14,63,34,34,17,36,46,27,19,4,4,4,3,1,0.27,9,9,9,5,0,1,5,1,5
2011,1,1,1,1,9,0,8,0,1,9,0,9,9,0,0,9,8,1,0,0,124,16,91,52,35,17,39,53,30,23,2,2,2,1,1,0.19,14,14,14,9,0,0,1,2,1
2012,2,2,2,1,17,0,13,3,12,14,8,410,408,396,90,410,168,84,2,156,8228,707,6046,1736,3884,1563,2897,3940,1342,2598,26,26,29,9,6,0.26,959,955,1096,491,75,143,865,1,701
2013,1,1,1,1,3,0,3,0,1,0,0,6,6,6,1,6,1,0,0,5,62,11,30,17,6,21,13,20,14,6,1,1,1,1,0,0.7,6,6,6,6,1,2,15,5,15
